customer_tweet_id,customer_message,gold_intent,gold_route,annotator_notes,predicted_intent,intent_confidence,decision,decision_reason,draft_reply,evidence_json
1031141,[HANDLE] Don't Expect Luggage To Arrive,baggage_issue,escalate,,baggage_issue,0.9822,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,"[HANDLE] 3rd, 4th and 5th bag, within max weight of 50LBS and max size 62 Linear Inches, the fee in $200 per bag. *AMR","[{""source_customer_tweet_id"": ""356921"", ""similar_customer_message"": ""[HANDLE] how much is one excess luggage to Nigeria?"", ""historical_reply"": ""[HANDLE] 3rd, 4th and 5th bag, within max weight of 50LBS and max size 62 Linear Inches, the fee in $200 per bag. *AMR"", ""similarity"": 0.2545}, {""source_customer_tweet_id"": ""989835"", ""similar_customer_message"": ""Many thanks to [HANDLE] for helping us get luggage to Manaus. Our Amazon adventure can begin!"", ""historical_reply"": ""[HANDLE] Have a great trip! \ud83d\ude0e *TMA"", ""similarity"": 0.2182}, {""source_customer_tweet_id"": ""1031625"", ""similar_customer_message"": ""Thanks for failing to get my luggage to Houston [HANDLE] . #sarcasm"", ""historical_reply"": ""[HANDLE] We always try our best to make your trip as smooth as possible. Sorry to have failed you this time. *ALA"", ""similarity"": 0.2149}]"
1449426,[HANDLE] this return flight is smaller and I now have to check my bag that I didn't need to on my way from NY. You guys are nailing this.,baggage_issue,escalate,,baggage_issue,0.8538,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] Were you able to report the bag missing to our Baggage service office at the airport? *HKC,"[{""source_customer_tweet_id"": ""1174110"", ""similar_customer_message"": ""[HANDLE] I had to check my bag today due to a recent medical procedure AND now my bag is \""missing\"". I must have my bag back."", ""historical_reply"": ""[HANDLE] Were you able to report the bag missing to our Baggage service office at the airport? *HKC"", ""similarity"": 0.2054}, {""source_customer_tweet_id"": ""447926"", ""similar_customer_message"": ""[HANDLE] I\u2019m One of the first people to check my bag in and how does my bag miss the flight and not inform me"", ""historical_reply"": ""[HANDLE] We apologize about that. Delaying your bag is never our intention. Please DM your bag tag number I'll gladly request an update. *AST [URL]"", ""similarity"": 0.1627}, {""source_customer_tweet_id"": ""260076"", ""similar_customer_message"": "".[HANDLE] why do I have to check bag when A) it\u2019s no bigger than biggest B) didn\u2019t have to on trip Bos-Buf 10/3? How can I get time back! [URL]"", ""historical_reply"": ""[HANDLE] Hi Jeffrey, can you DM your confirmation # to the link provided? I will look into this. *TBT [URL]"", ""similarity"": 0.1607}]"
1246032,What happen with the flight that goes from JFK to Santo Domingo 4 times delay from the original our [HANDLE],flight_disruption_or_status,escalate,,flight_disruption_or_status,0.9056,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.","[HANDLE] The Crew assigned to your flight has arrived late from a delayed inbound flight, that is the reason for the delay. *AFC","[{""source_customer_tweet_id"": ""404705"", ""similar_customer_message"": ""[HANDLE] my flight keeps getting delay from JFK to DTW. Why?? DL4073"", ""historical_reply"": ""[HANDLE] The Crew assigned to your flight has arrived late from a delayed inbound flight, that is the reason for the delay. *AFC"", ""similarity"": 0.2707}, {""source_customer_tweet_id"": ""2068780"", ""similar_customer_message"": ""[HANDLE] hey Delta, what\u2019s the go with the 2.5 hour delay from New Orleans to JFK?"", ""historical_reply"": ""[HANDLE] Hi, my apologies for the delay. DL3391 Delta connection carrier Endeavor Air is on a delay due to air traffic control delays at JFK. *TDH"", ""similarity"": 0.1877}, {""source_customer_tweet_id"": ""1202935"", ""similar_customer_message"": ""[HANDLE] DL2441 is the flight that is delayed."", ""historical_reply"": ""[HANDLE] My apology for the delay Adam. the flight is on its way to MEM now. *ALS"", ""similarity"": 0.1743}]"
2143822,"[HANDLE] trying to get some help with a booking, can you ""assist""?",booking_change_or_cancellation,escalate,,booking_change_or_cancellation,0.9786,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,"[HANDLE] Oh, no. Sorry to hear of this. Did you still need assistance? *AJZ","[{""source_customer_tweet_id"": ""2413363"", ""similar_customer_message"": ""[HANDLE] I\ufe0f need help with a booking please"", ""historical_reply"": ""[HANDLE] Oh, no. Sorry to hear of this. Did you still need assistance? *AJZ"", ""similarity"": 0.4191}, {""source_customer_tweet_id"": ""1346820"", ""similar_customer_message"": ""[HANDLE] - Need help with a booking. Hope you can get back quickly."", ""historical_reply"": ""[HANDLE] What sort of help did you need? Perhaps I can assist. *HWG"", ""similarity"": 0.3408}, {""source_customer_tweet_id"": ""1692712"", ""similar_customer_message"": ""[HANDLE] can you assist with my reservation change?"", ""historical_reply"": ""[HANDLE] 2/2 [URL]"", ""similarity"": 0.2637}]"
1409918,[HANDLE] 👍,other_or_ambiguous,escalate,"Emoji only, no content",other_or_ambiguous,0.9997,escalate,Ambiguous request is outside the auto-handle policy.,[HANDLE] Have a great week.😊 *TBT,"[{""source_customer_tweet_id"": ""260498"", ""similar_customer_message"": ""[HANDLE]"", ""historical_reply"": ""[HANDLE] Have a great week.\ud83d\ude0a *TBT"", ""similarity"": 1.0}, {""source_customer_tweet_id"": ""623075"", ""similar_customer_message"": ""[HANDLE] HM46PX"", ""historical_reply"": ""[HANDLE] Thank you for the confirmation number. I have assigned you a seat and checked you in for your flight. *TMS"", ""similarity"": 1.0}, {""source_customer_tweet_id"": ""1410967"", ""similar_customer_message"": ""[HANDLE] DL5597"", ""historical_reply"": ""[HANDLE] Thank you. May I ask how long it took for the bags to get to baggage claim? *TMT"", ""similarity"": 1.0}]"
1113983,"Improvement tip for [HANDLE] . When I miss my connection &amp; have to spend the night in ATL, I should be able to get my hotel voucher online.",refund_or_payment,escalate,,refund_or_payment,0.7846,escalate,refund_or_payment requires a human to verify trip-specific policy or account data.,"[HANDLE] We appreciate your feedback, Kristin! 😊 *ALA","[{""source_customer_tweet_id"": ""1415372"", ""similar_customer_message"": ""Props to [HANDLE] for A+ customer service. Flight delay caused me to miss my connection - rebooked me tomorrow &amp; had a hotel voucher waiting\ud83d\udc4c\ud83c\udffb"", ""historical_reply"": ""[HANDLE] We appreciate your feedback, Kristin! \ud83d\ude0a *ALA"", ""similarity"": 0.2052}, {""source_customer_tweet_id"": ""1137787"", ""similar_customer_message"": ""[HANDLE] no hotel vouchers and couldn\u2019t get on a flight for another 12 hours. Had to spend he night in airport. Unacceptable"", ""historical_reply"": ""[HANDLE] Let us look into this, Justin. Please DM us your confirmation number via this link. *ALA [URL]"", ""similarity"": 0.1825}, {""source_customer_tweet_id"": ""851439"", ""similar_customer_message"": ""[HANDLE] If you miss your connection in Atlanta, stand in line for hours for a hotel voucher. The Delta experience!!"", ""historical_reply"": ""[HANDLE] Very sorry to learn of your experience. Can I be of any assistance? *HCA"", ""similarity"": 0.161}]"
121181,[HANDLE] I lost my ID on my flight to NOLA for Thanksgiving...how do i get home? SOS,general_information,escalate,"Urgent situation requiring live verification, not a simple lost-and-found lookup",general_information,0.781,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.",[HANDLE] One moment as I get that processed for you. *HRO,"[{""source_customer_tweet_id"": ""763117"", ""similar_customer_message"": ""[HANDLE] How do I get them?"", ""historical_reply"": ""[HANDLE] One moment as I get that processed for you. *HRO"", ""similarity"": 0.2494}, {""source_customer_tweet_id"": ""257267"", ""similar_customer_message"": ""[HANDLE] how do I get on the upgrade list for my flight tomorrow?"", ""historical_reply"": ""[HANDLE] Hi Rachel. May I have your confirmation number? Please DM for privacy. *ALS"", ""similarity"": 0.2256}, {""source_customer_tweet_id"": ""1117259"", ""similar_customer_message"": ""[HANDLE] How do I get a claim number?"", ""historical_reply"": ""[HANDLE] Pls see this link for more information. 2/2 [URL] *TJW"", ""similarity"": 0.1949}]"
2344661,[HANDLE] is there any problem with delta app on Android devices? I am not getting mobile boarding pass. This is 2nd time in row,check_in_or_boarding,escalate,,check_in_or_boarding,0.9452,escalate,Historical resolution requires a private support interaction.,"[HANDLE] Hello, April. Are you purchasing basic economy fares? Is the account being added to the trips? Please follow and direct message the confirmation number. *HVI","[{""source_customer_tweet_id"": ""2203899"", ""similar_customer_message"": ""[HANDLE] I\u2019ve been flying standby for the past 8 flight in a row even though I\u2019ve had confirmed tickets every time, so the app is pointless since I can\u2019t check in or have a mobile boarding pass. I\u2019m also not getting credited for segments/miles"", ""historical_reply"": ""[HANDLE] Hello, April. Are you purchasing basic economy fares? Is the account being added to the trips? Please follow and direct message the confirmation number. *HVI"", ""similarity"": 0.2413}, {""source_customer_tweet_id"": ""2148922"", ""similar_customer_message"": ""[HANDLE] Is there any way to determine if I\u2019m selected prior to receiving my boarding pass?"", ""historical_reply"": ""[HANDLE] Unfortunately not. I apologize for the inconvenience. *AMC"", ""similarity"": 0.2286}, {""source_customer_tweet_id"": ""856759"", ""similar_customer_message"": ""[HANDLE] Can you remove the SSSS so I can get a mobile boarding pass? \ud83d\ude05"", ""historical_reply"": ""[HANDLE] The airport has control of this flight now, so only the gate can assign seats. *HWG"", ""similarity"": 0.2167}]"
1096816,[HANDLE] hi. What is the policy re changing a ticket to an earlier date due to death of a parent?,general_information,auto_handle,,general_information,0.7454,escalate,Historical resolution requires a private support interaction.,"[HANDLE] Hi there, I'll be happy to take a look for you. Please DM your confirmation or ticket number. *TJP [URL]","[{""source_customer_tweet_id"": ""149654"", ""similar_customer_message"": ""Hi [HANDLE] what is the fee for changing to an earlier flight on the same day? Tia!"", ""historical_reply"": ""[HANDLE] Hi there, I'll be happy to take a look for you. Please DM your confirmation or ticket number. *TJP [URL]"", ""similarity"": 0.2902}, {""source_customer_tweet_id"": ""2201784"", ""similar_customer_message"": ""[HANDLE] what is the policy for pets being outside crates on a plane? [URL]"", ""historical_reply"": ""[HANDLE] Hey Wade, Please reach out to the Flight Crew. They will look into this. *TBT"", ""similarity"": 0.2251}, {""source_customer_tweet_id"": ""1116640"", ""similar_customer_message"": ""[HANDLE] hi, what time does your desk open at the Lihue airport?"", ""historical_reply"": ""[HANDLE] it Opens 3 hours before schedule departure time and closes at departure time daily. *TDL"", ""similarity"": 0.1747}]"
669384,[HANDLE] I need help with my baggage,baggage_issue,escalate,,baggage_issue,0.9945,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] Hi Jerome. I'd be happy to assist. Please follow/DM your confirmation code or tkt # to better assist. *TKR,"[{""source_customer_tweet_id"": ""373403"", ""similar_customer_message"": ""[HANDLE] I need help with a delayed baggage claim. Can you please contact me in PM?"", ""historical_reply"": ""[HANDLE] Hi Jerome. I'd be happy to assist. Please follow/DM your confirmation code or tkt # to better assist. *TKR"", ""similarity"": 0.3827}, {""source_customer_tweet_id"": ""385715"", ""similar_customer_message"": ""[HANDLE] The agent forgot to give me my baggage claim tag. If there is an issue with my baggage can you still address without?"", ""historical_reply"": ""[HANDLE] Hi, Melanie. Please DM the confirmation number &amp; details so I can further assist you. Thanks! *TJF [URL]"", ""similarity"": 0.3148}, {""source_customer_tweet_id"": ""1378805"", ""similar_customer_message"": ""[HANDLE] can you help me with my baggage issue? I already sent you a message with the info. Thanks in advance!"", ""historical_reply"": ""[HANDLE] Hunter, I can reach out to our Baggage team to see what is able to be done. *HCA"", ""similarity"": 0.2853}]"
2047782,"[HANDLE] has no carryon except for their first class... They make everyone else check their bags. Not gate check, checked with luggage. Stupid",baggage_issue,escalate,,baggage_issue,0.9886,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] ...Baggage Team at the airport regarding your bags? *HCA 2/2,"[{""source_customer_tweet_id"": ""735880"", ""similar_customer_message"": ""Oh [HANDLE], why book delta one when my bags come off last? I guess you prioritize the people who gate check their bags. For free."", ""historical_reply"": ""[HANDLE] ...Baggage Team at the airport regarding your bags? *HCA 2/2"", ""similarity"": 0.1982}, {""source_customer_tweet_id"": ""1555677"", ""similar_customer_message"": ""[HANDLE] got to MIA airport early to check my bags and you're telling me I have to wait while you let other people check their bags."", ""historical_reply"": ""[HANDLE] ...will always consider it a privilege to be of service. *ATJ 2/2"", ""similarity"": 0.1633}, {""source_customer_tweet_id"": ""426434"", ""similar_customer_message"": ""[HANDLE] /2 ur computers down, printer down. Bags not where u said. Here in DTW, bags @ destination! Time to load bags, not a vet. #wrong"", ""historical_reply"": ""[HANDLE] Hi Wendy. I apologize for all that went wrong today. Please DM us know if we may be of any assistance via this channel. *TKR"", ""similarity"": 0.1568}]"
